transaction_id,customer_id,date,merchant,category,transaction_type,amount,payment_method,status
TXN-200790,CUST-1103,2026-07-23,Airtel,Bills & Utilities,DEBIT,1830.16,Net Banking,SUCCESS
TXN-200791,CUST-1120,2026-06-13,Water Bill,Bills & Utilities,DEBIT,1693.62,Credit Card,PENDING
TXN-200792,CUST-1024,2026-05-12,Water Bill,Bills & Utilities,DEBIT,4420.26,UPI,SUCCESS
TXN-200793,CUST-1049,2026-02-06,Rapido,Travel,DEBIT,7210.16,Debit Card,SUCCESS
TXN-200794,CUST-1098,2026-06-16,Uber,Travel,DEBIT,6960.92,Credit Card,SUCCESS
TXN-200795,CUST-1003,2026-01-15,Starbucks,Food & Dining,DEBIT,6824.19,Debit Card,SUCCESS
TXN-200796,CUST-1019,2026-02-09,Ola,Travel,DEBIT,5085.46,UPI,SUCCESS
TXN-200797,CUST-1078,2026-06-04,Electricity Board,Bills & Utilities,DEBIT,1946.87,Debit Card,SUCCESS
TXN-200798,CUST-1100,2026-04-30,Swiggy,Food & Dining,DEBIT,6441.22,Debit Card,SUCCESS
TXN-200799,CUST-1030,2026-03-02,Rapido,Travel,DEBIT,6593.13,Debit Card,SUCCESS
TXN-200800,CUST-1075,2026-08-12,Blinkit,Food & Dining,DEBIT,5794.25,Net Banking,SUCCESS
TXN-200801,CUST-1108,2026-07-01,Haldiram's,Food & Dining,DEBIT,7408.26,UPI,SUCCESS
TXN-200802,CUST-1012,2026-01-01,Amazon,Shopping,DEBIT,7191.7,Net Banking,SUCCESS
TXN-200803,CUST-1028,2026-04-28,Starbucks,Food & Dining,DEBIT,2754.77,Debit Card,PENDING
TXN-200804,CUST-1053,2026-02-28,Domino's,Food & Dining,DEBIT,4983.86,Credit Card,SUCCESS
TXN-200805,CUST-1011,2026-06-12,Zomato,Food & Dining,DEBIT,1625.67,Credit Card,SUCCESS
TXN-200806,CUST-1062,2026-03-17,Haldiram's,Food & Dining,DEBIT,6172.73,Net Banking,SUCCESS
TXN-200807,CUST-1026,2026-03-12,Ajio,Shopping,DEBIT,4776.54,Debit Card,SUCCESS
TXN-200808,CUST-1090,2026-03-01,Haldiram's,Food & Dining,DEBIT,7739.25,Net Banking,SUCCESS
TXN-200809,CUST-1046,2026-07-07,Decathlon,Shopping,DEBIT,5556.54,Net Banking,SUCCESS
TXN-200810,CUST-1074,2026-04-30,Apollo Pharmacy,Healthcare,DEBIT,428.97,Net Banking,SUCCESS
TXN-200811,CUST-1087,2026-06-11,Water Bill,Bills & Utilities,DEBIT,7621.35,Credit Card,SUCCESS
TXN-200812,CUST-1095,2026-06-17,Airtel,Bills & Utilities,DEBIT,7599.51,Debit Card,SUCCESS
TXN-200813,CUST-1102,2026-06-23,BookMyShow,Entertainment,DEBIT,4761.2,Debit Card,SUCCESS
TXN-200814,CUST-1052,2026-02-10,Metro,Travel,DEBIT,1541.06,UPI,SUCCESS
TXN-200815,CUST-1079,2026-07-24,Bookstore,Education,DEBIT,6471.77,Net Banking,SUCCESS
TXN-200816,CUST-1003,2026-04-04,IRCTC,Travel,DEBIT,4437.03,Credit Card,SUCCESS
TXN-200817,CUST-1033,2026-05-03,Haldiram's,Food & Dining,DEBIT,4916.76,Credit Card,SUCCESS
TXN-200818,CUST-1047,2026-07-24,Decathlon,Shopping,DEBIT,4357.65,Credit Card,SUCCESS
TXN-200819,CUST-1021,2026-03-15,YouTube Premium,Entertainment,DEBIT,271.9,Debit Card,SUCCESS
TXN-200820,CUST-1019,2026-07-08,BookMyShow,Entertainment,DEBIT,1901.1,UPI,SUCCESS
TXN-200821,CUST-1093,2026-02-01,Airtel,Bills & Utilities,DEBIT,7580.84,UPI,SUCCESS
TXN-200822,CUST-1025,2026-02-08,Amazon,Shopping,DEBIT,6009.59,Net Banking,SUCCESS
TXN-200823,CUST-1097,2026-06-11,1mg,Healthcare,DEBIT,4816.24,Credit Card,SUCCESS
TXN-200824,CUST-1005,2026-01-15,Swiggy,Food & Dining,DEBIT,2689.71,Debit Card,SUCCESS
TXN-200825,CUST-1026,2026-02-11,Starbucks,Food & Dining,DEBIT,2927.56,Debit Card,SUCCESS
TXN-200826,CUST-1051,2026-08-08,Ajio,Shopping,DEBIT,2101.17,Debit Card,SUCCESS
TXN-200827,CUST-1091,2026-01-07,Coursera,Education,DEBIT,1407.94,Debit Card,SUCCESS
TXN-200828,CUST-1008,2026-06-10,Water Bill,Bills & Utilities,DEBIT,4288.68,UPI,SUCCESS
TXN-200829,CUST-1074,2026-05-21,Netflix,Entertainment,DEBIT,3667.53,UPI,SUCCESS
TXN-200830,CUST-1066,2026-03-28,Jio,Bills & Utilities,DEBIT,6889.37,Debit Card,SUCCESS
TXN-200831,CUST-1089,2026-06-26,Decathlon,Shopping,DEBIT,136.35,UPI,SUCCESS
TXN-200832,CUST-1086,2026-04-03,Myntra,Shopping,DEBIT,4602.06,Net Banking,SUCCESS
TXN-200833,CUST-1119,2026-05-03,Coursera,Education,DEBIT,2599.13,Net Banking,SUCCESS
TXN-200834,CUST-1101,2026-02-24,Netflix,Entertainment,DEBIT,7927.18,Credit Card,SUCCESS
TXN-200835,CUST-1103,2026-07-13,Rapido,Travel,DEBIT,2760.86,Net Banking,SUCCESS
TXN-200836,CUST-1011,2026-08-08,PharmEasy,Healthcare,DEBIT,7448.67,UPI,SUCCESS
TXN-200837,CUST-1054,2026-07-14,Domino's,Food & Dining,DEBIT,4733.53,Net Banking,SUCCESS
TXN-200838,CUST-1100,2026-01-02,Zomato,Food & Dining,DEBIT,912.92,Credit Card,SUCCESS
TXN-200839,CUST-1057,2026-06-05,MedPlus,Healthcare,DEBIT,742.73,Net Banking,SUCCESS
TXN-200840,CUST-1107,2026-01-25,Blinkit,Food & Dining,DEBIT,2464.55,UPI,SUCCESS
TXN-200841,CUST-1027,2026-03-13,YouTube Premium,Entertainment,DEBIT,6174.13,Credit Card,SUCCESS
TXN-200842,CUST-1088,2026-08-10,Decathlon,Shopping,DEBIT,3834.91,UPI,SUCCESS
TXN-200843,CUST-1087,2026-08-03,Domino's,Food & Dining,DEBIT,522.86,Debit Card,SUCCESS
TXN-200844,CUST-1032,2026-08-06,Flipkart,Shopping,DEBIT,6537.95,UPI,SUCCESS
TXN-200845,CUST-1109,2026-01-07,Swiggy,Food & Dining,DEBIT,1801.75,Net Banking,SUCCESS
TXN-200846,CUST-1044,2026-01-21,Indane Gas,Bills & Utilities,DEBIT,1563.9,Debit Card,SUCCESS
TXN-200847,CUST-1024,2026-07-14,Starbucks,Food & Dining,DEBIT,2156.19,Debit Card,SUCCESS
TXN-200848,CUST-1101,2026-02-27,Myntra,Shopping,DEBIT,2076.46,UPI,SUCCESS
TXN-200849,CUST-1099,2026-06-06,Amazon,Shopping,DEBIT,5083.45,Net Banking,SUCCESS
TXN-200850,CUST-1104,2026-04-17,MedPlus,Healthcare,DEBIT,5487.76,Net Banking,SUCCESS
TXN-200851,CUST-1068,2026-04-29,Myntra,Shopping,DEBIT,7393.53,Debit Card,SUCCESS
TXN-200852,CUST-1052,2026-01-31,Ola,Travel,DEBIT,7327.97,Net Banking,SUCCESS
TXN-200853,CUST-1013,2026-03-10,Rapido,Travel,DEBIT,4030.13,Credit Card,SUCCESS
TXN-200854,CUST-1049,2026-08-15,Swiggy,Food & Dining,DEBIT,7855.07,Debit Card,SUCCESS
TXN-200855,CUST-1050,2026-03-14,Coursera,Education,DEBIT,2579.46,UPI,SUCCESS
TXN-200856,CUST-1037,2026-04-28,Haldiram's,Food & Dining,DEBIT,5072.89,Credit Card,SUCCESS
TXN-200857,CUST-1111,2026-06-12,Blinkit,Food & Dining,DEBIT,5392.11,Credit Card,SUCCESS
TXN-200858,CUST-1091,2026-02-18,Myntra,Shopping,DEBIT,5703.42,UPI,SUCCESS
TXN-200859,CUST-1027,2026-02-23,Rapido,Travel,DEBIT,4108.96,UPI,SUCCESS
TXN-200860,CUST-1088,2026-03-02,Electricity Board,Bills & Utilities,DEBIT,7420.7,Debit Card,SUCCESS
TXN-200861,CUST-1035,2026-07-02,Airtel,Bills & Utilities,DEBIT,7801.87,UPI,SUCCESS
TXN-200862,CUST-1089,2026-03-22,Apollo Pharmacy,Healthcare,DEBIT,4169.88,Credit Card,SUCCESS
TXN-200863,CUST-1024,2026-05-31,Uber,Travel,DEBIT,4627.42,Debit Card,SUCCESS
TXN-200864,CUST-1120,2026-02-27,Swiggy,Food & Dining,DEBIT,2212.87,Credit Card,SUCCESS
TXN-200865,CUST-1090,2026-04-09,Amazon,Shopping,DEBIT,631.52,Net Banking,SUCCESS
TXN-200866,CUST-1066,2026-07-11,1mg,Healthcare,DEBIT,3479.74,UPI,SUCCESS
TXN-200867,CUST-1080,2026-01-14,Training Institute,Education,DEBIT,1372.89,Credit Card,SUCCESS
TXN-200868,CUST-1048,2026-04-02,MedPlus,Healthcare,DEBIT,4393.84,Debit Card,SUCCESS
TXN-200869,CUST-1102,2026-02-08,Swiggy,Food & Dining,DEBIT,1364.28,UPI,SUCCESS
TXN-200870,CUST-1097,2026-04-16,Amazon,Shopping,DEBIT,5846.87,Debit Card,SUCCESS
TXN-200871,CUST-1001,2026-03-02,1mg,Healthcare,DEBIT,7173.3,Credit Card,SUCCESS
TXN-200872,CUST-1076,2026-01-24,YouTube Premium,Entertainment,DEBIT,3491.91,Net Banking,SUCCESS
TXN-200873,CUST-1107,2026-02-26,Udemy,Education,DEBIT,3675.74,Debit Card,SUCCESS
TXN-200874,CUST-1026,2026-06-04,Apollo Pharmacy,Healthcare,DEBIT,2152.42,Credit Card,SUCCESS
TXN-200875,CUST-1055,2026-03-28,Electricity Board,Bills & Utilities,DEBIT,686.09,Net Banking,SUCCESS
TXN-200876,CUST-1056,2026-02-09,Domino's,Food & Dining,DEBIT,7458.97,UPI,SUCCESS
TXN-200877,CUST-1076,2026-04-20,Apollo Pharmacy,Healthcare,DEBIT,4032.32,Debit Card,SUCCESS
TXN-200878,CUST-1065,2026-07-22,Swiggy,Food & Dining,DEBIT,2749.22,UPI,SUCCESS
TXN-200879,CUST-1066,2026-07-11,Water Bill,Bills & Utilities,DEBIT,1427.94,Debit Card,SUCCESS
TXN-200880,CUST-1031,2026-06-19,Ajio,Shopping,DEBIT,128.2,Debit Card,SUCCESS
TXN-200881,CUST-1012,2026-01-26,Starbucks,Food & Dining,DEBIT,5530.75,Credit Card,SUCCESS
TXN-200882,CUST-1043,2026-03-10,Jio,Bills & Utilities,DEBIT,399.42,Net Banking,SUCCESS
TXN-200883,CUST-1011,2026-04-21,Swiggy,Food & Dining,DEBIT,549.13,Debit Card,PENDING
TXN-200884,CUST-1065,2026-06-10,Blinkit,Food & Dining,DEBIT,3958.7,Debit Card,SUCCESS
TXN-200885,CUST-1058,2026-05-07,IRCTC,Travel,DEBIT,601.35,Net Banking,SUCCESS
TXN-200886,CUST-1017,2026-01-18,Decathlon,Shopping,DEBIT,5517.13,Debit Card,SUCCESS
TXN-200887,CUST-1092,2026-07-04,Swiggy,Food & Dining,DEBIT,991.8,Credit Card,SUCCESS
TXN-200888,CUST-1093,2026-02-26,IRCTC,Travel,DEBIT,2849.0,Credit Card,SUCCESS
TXN-200889,CUST-1057,2026-07-31,Haldiram's,Food & Dining,DEBIT,1519.24,Debit Card,SUCCESS
TXN-200890,CUST-1031,2026-07-05,Decathlon,Shopping,DEBIT,7267.29,Credit Card,SUCCESS
TXN-200891,CUST-1012,2026-01-30,Spotify,Entertainment,DEBIT,128.62,UPI,SUCCESS
TXN-200892,CUST-1076,2026-01-22,MedPlus,Healthcare,DEBIT,6789.19,Net Banking,SUCCESS
TXN-200893,CUST-1108,2026-06-14,Spotify,Entertainment,DEBIT,2558.15,Debit Card,SUCCESS
TXN-200894,CUST-1046,2026-03-28,Starbucks,Food & Dining,DEBIT,4516.87,Debit Card,SUCCESS
TXN-200895,CUST-1065,2026-06-18,Uber,Travel,DEBIT,3408.37,Debit Card,SUCCESS
TXN-200896,CUST-1099,2026-03-17,Blinkit,Food & Dining,DEBIT,5659.07,Credit Card,SUCCESS
TXN-200897,CUST-1112,2026-03-05,Indane Gas,Bills & Utilities,DEBIT,4386.03,Credit Card,SUCCESS
TXN-200898,CUST-1105,2026-08-01,Electricity Board,Bills & Utilities,DEBIT,3912.35,Debit Card,SUCCESS
TXN-200899,CUST-1040,2026-08-09,Ajio,Shopping,DEBIT,2939.75,Credit Card,SUCCESS
TXN-200900,CUST-1101,2026-02-23,YouTube Premium,Entertainment,DEBIT,5271.27,Credit Card,SUCCESS
TXN-200901,CUST-1071,2026-06-27,Swiggy,Food & Dining,DEBIT,2799.95,Net Banking,SUCCESS
TXN-200902,CUST-1086,2026-06-05,IRCTC,Travel,DEBIT,6454.85,Debit Card,SUCCESS
TXN-200903,CUST-1102,2026-05-01,Blinkit,Food & Dining,DEBIT,5923.16,Net Banking,SUCCESS
TXN-200904,CUST-1063,2026-02-20,Swiggy,Food & Dining,DEBIT,5725.27,Credit Card,SUCCESS
TXN-200905,CUST-1037,2026-08-11,Training Institute,Education,DEBIT,1327.55,Debit Card,PENDING
TXN-200906,CUST-1046,2026-02-16,Electricity Board,Bills & Utilities,DEBIT,579.27,Debit Card,SUCCESS
TXN-200907,CUST-1007,2026-08-07,Haldiram's,Food & Dining,DEBIT,3449.87,Debit Card,SUCCESS
TXN-200908,CUST-1015,2026-04-06,IRCTC,Travel,DEBIT,3572.3,Net Banking,PENDING
TXN-200909,CUST-1051,2026-03-07,Training Institute,Education,DEBIT,1568.21,UPI,SUCCESS
TXN-200910,CUST-1043,2026-01-30,Jio,Bills & Utilities,DEBIT,5468.68,Debit Card,SUCCESS
TXN-200911,CUST-1079,2026-05-29,Jio,Bills & Utilities,DEBIT,2420.97,Debit Card,SUCCESS
TXN-200912,CUST-1030,2026-08-06,PharmEasy,Healthcare,DEBIT,4729.36,Credit Card,SUCCESS
TXN-200913,CUST-1083,2026-05-27,Croma,Shopping,DEBIT,811.06,Net Banking,SUCCESS
TXN-200914,CUST-1054,2026-02-24,Flipkart,Shopping,DEBIT,221.58,Debit Card,SUCCESS
TXN-200915,CUST-1110,2026-04-13,Haldiram's,Food & Dining,DEBIT,2024.22,Debit Card,SUCCESS
TXN-200916,CUST-1071,2026-01-10,IRCTC,Travel,DEBIT,2226.53,Net Banking,SUCCESS
TXN-200917,CUST-1049,2026-01-04,Haldiram's,Food & Dining,DEBIT,1899.86,Debit Card,SUCCESS
TXN-200918,CUST-1050,2026-08-04,Myntra,Shopping,DEBIT,6417.2,UPI,PENDING
TXN-200919,CUST-1057,2026-07-14,Airtel,Bills & Utilities,DEBIT,2554.28,Debit Card,SUCCESS
TXN-200920,CUST-1012,2026-01-18,Zomato,Food & Dining,DEBIT,3014.54,Net Banking,SUCCESS
TXN-200921,CUST-1090,2026-04-27,Flipkart,Shopping,DEBIT,4177.23,Debit Card,SUCCESS
TXN-200922,CUST-1048,2026-05-16,IRCTC,Travel,DEBIT,6903.45,Debit Card,SUCCESS
TXN-200923,CUST-1043,2026-04-10,Croma,Shopping,DEBIT,4957.08,Credit Card,SUCCESS
TXN-200924,CUST-1092,2026-01-22,IRCTC,Travel,DEBIT,6762.53,Credit Card,SUCCESS
TXN-200925,CUST-1018,2026-05-17,Electricity Board,Bills & Utilities,DEBIT,5424.56,UPI,SUCCESS
TXN-200926,CUST-1115,2026-04-17,Domino's,Food & Dining,DEBIT,1855.79,UPI,SUCCESS
TXN-200927,CUST-1069,2026-06-19,Haldiram's,Food & Dining,DEBIT,2949.61,Credit Card,SUCCESS
TXN-200928,CUST-1022,2026-07-22,Electricity Board,Bills & Utilities,DEBIT,6539.05,UPI,SUCCESS
TXN-200929,CUST-1042,2026-02-26,PharmEasy,Healthcare,DEBIT,5438.02,Net Banking,SUCCESS
TXN-200930,CUST-1023,2026-07-25,Swiggy,Food & Dining,DEBIT,5197.4,Debit Card,SUCCESS
TXN-200931,CUST-1090,2026-06-15,Rapido,Travel,DEBIT,6186.25,Credit Card,SUCCESS
TXN-200932,CUST-1062,2026-05-17,Blinkit,Food & Dining,DEBIT,4971.05,Debit Card,SUCCESS
TXN-200933,CUST-1070,2026-03-19,Indane Gas,Bills & Utilities,DEBIT,6321.26,Debit Card,SUCCESS
TXN-200934,CUST-1073,2026-07-10,Spotify,Entertainment,DEBIT,6049.67,Credit Card,SUCCESS
TXN-200935,CUST-1106,2026-05-21,Udemy,Education,DEBIT,5257.3,UPI,SUCCESS
TXN-200936,CUST-1120,2026-06-09,Blinkit,Food & Dining,DEBIT,7779.21,Debit Card,SUCCESS
TXN-200937,CUST-1116,2026-08-05,Starbucks,Food & Dining,DEBIT,284.6,Debit Card,SUCCESS
TXN-200938,CUST-1059,2026-08-01,Spotify,Entertainment,DEBIT,6913.2,Debit Card,SUCCESS
TXN-200939,CUST-1004,2026-06-12,Myntra,Shopping,DEBIT,2758.93,UPI,SUCCESS
TXN-200940,CUST-1016,2026-01-06,Uber,Travel,DEBIT,1361.49,Credit Card,SUCCESS
TXN-200941,CUST-1116,2026-03-18,Apollo Pharmacy,Healthcare,DEBIT,6973.52,Net Banking,SUCCESS
TXN-200942,CUST-1001,2026-03-13,Uber,Travel,DEBIT,5884.1,Debit Card,SUCCESS
TXN-200943,CUST-1079,2026-06-19,Rapido,Travel,DEBIT,6909.64,Debit Card,SUCCESS
TXN-200944,CUST-1101,2026-05-19,Ajio,Shopping,DEBIT,6653.22,Debit Card,SUCCESS
TXN-200945,CUST-1066,2026-07-10,Coursera,Education,DEBIT,1152.32,Credit Card,SUCCESS
TXN-200946,CUST-1057,2026-02-27,Domino's,Food & Dining,DEBIT,3745.83,Credit Card,SUCCESS
TXN-200947,CUST-1099,2026-01-07,Metro,Travel,DEBIT,6395.42,Credit Card,SUCCESS
TXN-200948,CUST-1094,2026-02-10,Decathlon,Shopping,DEBIT,7473.63,Debit Card,SUCCESS
TXN-200949,CUST-1024,2026-02-09,Ajio,Shopping,DEBIT,7767.6,Debit Card,SUCCESS
TXN-200950,CUST-1032,2026-02-20,Electricity Board,Bills & Utilities,DEBIT,4611.58,UPI,SUCCESS
TXN-200951,CUST-1062,2026-03-31,IRCTC,Travel,DEBIT,3077.35,Debit Card,SUCCESS
TXN-200952,CUST-1103,2026-07-26,Domino's,Food & Dining,DEBIT,2106.0,Debit Card,SUCCESS
TXN-200953,CUST-1115,2026-06-03,Ola,Travel,DEBIT,5635.43,Debit Card,SUCCESS
TXN-200954,CUST-1087,2026-08-09,Haldiram's,Food & Dining,DEBIT,6539.92,Net Banking,SUCCESS
TXN-200955,CUST-1025,2026-07-02,Udemy,Education,DEBIT,1333.45,Debit Card,SUCCESS
TXN-200956,CUST-1083,2026-02-08,Ajio,Shopping,DEBIT,3165.13,Debit Card,SUCCESS
TXN-200957,CUST-1025,2026-07-04,Ola,Travel,DEBIT,3852.85,Debit Card,SUCCESS
TXN-200958,CUST-1013,2026-05-09,Amazon,Shopping,DEBIT,7844.44,Debit Card,SUCCESS
TXN-200959,CUST-1073,2026-08-16,Airtel,Bills & Utilities,DEBIT,4349.45,Debit Card,SUCCESS
TXN-200960,CUST-1077,2026-03-20,Ola,Travel,DEBIT,7522.06,Debit Card,SUCCESS
TXN-200961,CUST-1104,2026-04-06,Swiggy,Food & Dining,DEBIT,7849.17,Debit Card,SUCCESS
TXN-200962,CUST-1104,2026-02-09,Blinkit,Food & Dining,DEBIT,6430.18,UPI,SUCCESS
TXN-200963,CUST-1026,2026-08-11,1mg,Healthcare,DEBIT,1726.03,Credit Card,SUCCESS
TXN-200964,CUST-1024,2026-01-23,Domino's,Food & Dining,DEBIT,101.44,Net Banking,SUCCESS
TXN-200965,CUST-1093,2026-03-04,YouTube Premium,Entertainment,DEBIT,1001.24,Debit Card,SUCCESS
TXN-200966,CUST-1014,2026-01-30,Ajio,Shopping,DEBIT,5607.57,UPI,PENDING
TXN-200967,CUST-1041,2026-02-23,Ajio,Shopping,DEBIT,3352.83,Net Banking,SUCCESS
TXN-200968,CUST-1104,2026-04-17,Starbucks,Food & Dining,DEBIT,6009.71,Net Banking,SUCCESS
TXN-200969,CUST-1061,2026-05-16,BookMyShow,Entertainment,DEBIT,1507.5,Net Banking,SUCCESS
TXN-200970,CUST-1085,2026-07-30,Amazon,Shopping,DEBIT,4521.7,Net Banking,SUCCESS
TXN-200971,CUST-1066,2026-03-04,Udemy,Education,DEBIT,730.83,Credit Card,SUCCESS
TXN-200972,CUST-1002,2026-04-21,Bookstore,Education,DEBIT,5053.61,Debit Card,SUCCESS
TXN-200973,CUST-1112,2026-05-01,BookMyShow,Entertainment,DEBIT,3528.86,Debit Card,SUCCESS
TXN-200974,CUST-1085,2026-04-11,Electricity Board,Bills & Utilities,DEBIT,273.0,Net Banking,SUCCESS
TXN-200975,CUST-1044,2026-05-14,Uber,Travel,DEBIT,1112.54,UPI,SUCCESS
TXN-200976,CUST-1102,2026-07-22,Croma,Shopping,DEBIT,5538.61,Debit Card,SUCCESS
TXN-200977,CUST-1120,2026-07-07,Electricity Board,Bills & Utilities,DEBIT,298.74,Credit Card,SUCCESS
TXN-200978,CUST-1065,2026-06-07,Decathlon,Shopping,DEBIT,3377.97,UPI,SUCCESS
TXN-200979,CUST-1057,2026-04-29,Ajio,Shopping,DEBIT,943.09,Debit Card,SUCCESS
TXN-200980,CUST-1083,2026-02-21,Decathlon,Shopping,DEBIT,6677.31,Net Banking,SUCCESS
TXN-200981,CUST-1015,2026-05-23,Starbucks,Food & Dining,DEBIT,433.33,Net Banking,SUCCESS
TXN-200982,CUST-1050,2026-02-21,Starbucks,Food & Dining,DEBIT,2281.75,Debit Card,SUCCESS
TXN-200983,CUST-1035,2026-02-13,Myntra,Shopping,DEBIT,1070.12,UPI,SUCCESS
TXN-200984,CUST-1085,2026-01-09,IRCTC,Travel,DEBIT,7296.26,Net Banking,SUCCESS
TXN-200985,CUST-1103,2026-01-17,Swiggy,Food & Dining,DEBIT,3300.14,UPI,SUCCESS
TXN-200986,CUST-1061,2026-04-04,Swiggy,Food & Dining,DEBIT,224.85,Debit Card,SUCCESS
TXN-200987,CUST-1012,2026-06-13,Starbucks,Food & Dining,DEBIT,1636.39,UPI,SUCCESS
TXN-200988,CUST-1057,2026-07-30,Bookstore,Education,DEBIT,4729.19,Credit Card,SUCCESS
TXN-200989,CUST-1013,2026-01-13,Rapido,Travel,DEBIT,7561.97,Net Banking,SUCCESS
TXN-200990,CUST-1013,2026-01-15,PharmEasy,Healthcare,DEBIT,605.68,Debit Card,SUCCESS
TXN-200991,CUST-1087,2026-07-04,PharmEasy,Healthcare,DEBIT,2386.28,Net Banking,SUCCESS
TXN-200992,CUST-1039,2026-04-27,Rapido,Travel,DEBIT,2271.04,UPI,SUCCESS
TXN-200993,CUST-1030,2026-05-13,IRCTC,Travel,DEBIT,1007.99,Credit Card,SUCCESS
TXN-200994,CUST-1117,2026-04-06,Starbucks,Food & Dining,DEBIT,2263.1,Debit Card,PENDING
TXN-200995,CUST-1105,2026-04-30,Starbucks,Food & Dining,DEBIT,6432.59,Debit Card,PENDING
TXN-200996,CUST-1104,2026-06-15,Starbucks,Food & Dining,DEBIT,220.3,Credit Card,SUCCESS
TXN-200997,CUST-1089,2026-02-14,Croma,Shopping,DEBIT,7443.47,Net Banking,SUCCESS
TXN-200998,CUST-1039,2026-07-02,Airtel,Bills & Utilities,DEBIT,1557.1,Net Banking,SUCCESS
TXN-200999,CUST-1051,2026-02-18,Training Institute,Education,DEBIT,5512.73,Debit Card,SUCCESS
TXN-201000,CUST-1084,2026-06-28,IRCTC,Travel,DEBIT,3278.55,Net Banking,SUCCESS
TXN-201001,CUST-1019,2026-02-18,Croma,Shopping,DEBIT,6241.62,Net Banking,SUCCESS
TXN-201002,CUST-1096,2026-01-21,Swiggy,Food & Dining,DEBIT,5748.28,Debit Card,SUCCESS
TXN-201003,CUST-1115,2026-08-14,YouTube Premium,Entertainment,DEBIT,3854.92,Credit Card,SUCCESS
TXN-201004,CUST-1024,2026-07-24,1mg,Healthcare,DEBIT,1445.37,Debit Card,SUCCESS
TXN-201005,CUST-1044,2026-05-16,Swiggy,Food & Dining,DEBIT,4244.46,Debit Card,SUCCESS
TXN-201006,CUST-1104,2026-02-27,Bookstore,Education,DEBIT,7765.48,Credit Card,SUCCESS
TXN-201007,CUST-1118,2026-03-10,Swiggy,Food & Dining,DEBIT,7598.38,Debit Card,SUCCESS
TXN-201008,CUST-1081,2026-01-04,Ajio,Shopping,DEBIT,6312.24,UPI,SUCCESS
TXN-201009,CUST-1031,2026-02-28,Amazon,Shopping,DEBIT,4789.05,Net Banking,SUCCESS
TXN-201010,CUST-1012,2026-05-29,Jio,Bills & Utilities,DEBIT,3642.42,Debit Card,PENDING
TXN-201011,CUST-1005,2026-04-06,Uber,Travel,DEBIT,6140.44,UPI,SUCCESS
TXN-201012,CUST-1090,2026-05-31,YouTube Premium,Entertainment,DEBIT,4443.31,Net Banking,SUCCESS
TXN-201013,CUST-1045,2026-05-19,Ajio,Shopping,DEBIT,1369.86,UPI,SUCCESS
TXN-201014,CUST-1085,2026-05-27,BookMyShow,Entertainment,DEBIT,4833.57,Debit Card,SUCCESS
TXN-201015,CUST-1007,2026-05-26,Indane Gas,Bills & Utilities,DEBIT,3031.72,UPI,SUCCESS
TXN-201016,CUST-1120,2026-03-07,Electricity Board,Bills & Utilities,DEBIT,5333.82,Net Banking,SUCCESS
TXN-201017,CUST-1060,2026-04-25,Croma,Shopping,DEBIT,2609.88,UPI,SUCCESS
TXN-201018,CUST-1032,2026-02-14,Spotify,Entertainment,DEBIT,1755.14,Debit Card,SUCCESS
TXN-201019,CUST-1043,2026-03-27,Blinkit,Food & Dining,DEBIT,3620.43,UPI,SUCCESS
TXN-201020,CUST-1008,2026-02-14,Spotify,Entertainment,DEBIT,3623.58,UPI,SUCCESS
TXN-201021,CUST-1096,2026-01-05,PharmEasy,Healthcare,DEBIT,4083.07,UPI,SUCCESS
TXN-201022,CUST-1007,2026-08-06,Starbucks,Food & Dining,DEBIT,3345.93,Credit Card,SUCCESS
TXN-201023,CUST-1008,2026-05-06,Decathlon,Shopping,DEBIT,7069.3,UPI,SUCCESS
TXN-201024,CUST-1056,2026-06-05,Spotify,Entertainment,DEBIT,1849.96,UPI,SUCCESS
TXN-201025,CUST-1055,2026-08-04,Haldiram's,Food & Dining,DEBIT,5611.94,Credit Card,SUCCESS
TXN-201026,CUST-1041,2026-05-30,Amazon,Shopping,DEBIT,7673.52,Credit Card,SUCCESS
TXN-201027,CUST-1068,2026-01-17,MakeMyTrip,Travel,DEBIT,918.99,UPI,SUCCESS
TXN-201028,CUST-1056,2026-01-27,Rapido,Travel,DEBIT,4825.6,UPI,SUCCESS
TXN-201029,CUST-1109,2026-05-01,MedPlus,Healthcare,DEBIT,461.55,Net Banking,SUCCESS
TXN-201030,CUST-1001,2026-03-12,Water Bill,Bills & Utilities,DEBIT,7171.53,Debit Card,SUCCESS
TXN-201031,CUST-1038,2026-04-30,Decathlon,Shopping,DEBIT,6113.81,UPI,SUCCESS
TXN-201032,CUST-1106,2026-05-20,Starbucks,Food & Dining,DEBIT,3256.15,UPI,SUCCESS
TXN-201033,CUST-1094,2026-08-14,Rapido,Travel,DEBIT,7752.95,Net Banking,SUCCESS
TXN-201034,CUST-1038,2026-05-17,Blinkit,Food & Dining,DEBIT,209.98,Credit Card,SUCCESS
TXN-201035,CUST-1102,2026-06-29,Zomato,Food & Dining,DEBIT,344.02,Debit Card,SUCCESS
TXN-201036,CUST-1108,2026-03-02,Jio,Bills & Utilities,DEBIT,5990.53,Credit Card,SUCCESS
TXN-201037,CUST-1100,2026-02-06,Udemy,Education,DEBIT,2052.9,Net Banking,SUCCESS
